MUNICIPIO,FECHA,MES,TOTAL DE MUJERES VICTIMAS DE VIOLENCIA DE GENERO ATENDIDAS,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE MEDIDAS DE PROTECCION,MEDIDA DE PROTECCION ACEPTADA,MEDIDA DE PROTECCION RECHAZADA,TOTAL DE MUJERES CANALIZADAS PARA OTORGAMIENTO DE ORDENES DE PROTECCION,ORDEN DE PROTECCION ACEPTADA,ORDEN DE PROTECCION RECHAZADA
San Ignacio Cerro Gordo,2019,Octubre,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2019,Noviembre,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2019,Diciembre,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Enero,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Febrero,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Marzo,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Abril,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Mayo,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Junio,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Julio,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Agosto,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Septiembre,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Octubre,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Noviembre,0,0,0,0,0,0,0
San Ignacio Cerro Gordo,2020,Diciembre,0,0,0,0,0,0,0
San Juan de los Lagos,2021,Enero,8,8,8,0,0,0,0
San Juan de los Lagos,2021,Febrero,13,12,12,0,0,0,0
San Juan de los Lagos,2021,Marzo,7,7,7,0,0,0,0
San Juan de los Lagos,2021,Abril,18,0,0,0,0,0,0
San Juan de los Lagos,2021,Mayo,26,25,25,0,0,0,0
San Juan de los Lagos,2021,Junio,19,18,18,0,0,0,0
San Juan de los Lagos,2021,Julio,12,10,10,0,0,0,0
San Juan de los Lagos,2021,Agosto,13,11,11,0,0,0,0
San Juan de los Lagos,2019,Enero,1,1,1,0,0,0,0
San Juan de los Lagos,2019,Febrero,3,2,2,0,0,0,0
San Juan de los Lagos,2019,Marzo,3,1,1,0,0,0,0
San Juan de los Lagos,2019,Abril,4,2,2,0,0,0,0
San Juan de los Lagos,2019,Mayo,8,4,4,0,0,0,0
San Juan de los Lagos,2019,Junio,3,3,3,0,0,0,0
San Juan de los Lagos,2019,Julio,5,1,1,0,0,0,0
San Juan de los Lagos,2019,Agosto,7,5,5,0,0,0,0
San Juan de los Lagos,2019,Septiembre,7,5,5,0,0,0,0
San Juan de los Lagos,2019,Octubre,4,4,4,0,0,0,0
San Juan de los Lagos,2019,Noviembre,2,2,2,0,0,0,0
San Juan de los Lagos,2019,Diciembre,5,3,3,0,0,0,0
San Juan de los Lagos,2020,Enero,4,4,4,0,0,0,0
San Juan de los Lagos,2020,Febrero,3,3,3,0,0,0,0
San Juan de los Lagos,2020,Marzo,9,9,9,0,0,0,0
San Juan de los Lagos,2020,Abril,7,7,7,0,0,0,0
San Juan de los Lagos,2020,Mayo,10,10,10,0,0,0,0
San Juan de los Lagos,2020,Junio,11,11,11,0,0,0,0
San Juan de los Lagos,2020,Julio,13,13,13,0,0,0,0
San Juan de los Lagos,2020,Agosto,10,10,10,0,0,0,0
San Juan de los Lagos,2020,Septiembre,15,15,15,0,0,0,0
San Juan de los Lagos,2020,Octubre,9,9,9,0,0,0,0
San Juan de los Lagos,2020,Noviembre,7,7,7,0,0,0,0
San Juan de los Lagos,2020,Diciembre,3,3,3,0,0,0,0
San Juanito de Escobedo,2021,Enero,0,0,0,0,0,0,0
San Juanito de Escobedo,2021,Febrero,0,0,0,0,0,0,0
San Juanito de Escobedo,2021,Marzo,0,0,0,0,0,0,0
San Juanito de Escobedo,2021,Abril,0,0,0,0,0,0,0
San Juanito de Escobedo,2021,Mayo,0,0,0,0,0,0,0
San Juanito de Escobedo,2021,Junio,4,0,0,0,0,0,0
San Juanito de Escobedo,2021,Julio,0,0,0,0,0,0,0
San Juanito de Escobedo,2021,Agosto,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Enero,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Febrero,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Marzo,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Abril,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Mayo,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Junio,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Julio,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Agosto,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Septiembre,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Octubre,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Noviembre,0,0,0,0,0,0,0
San Juanito de Escobedo,2019,Diciembre,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Enero,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Febrero,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Marzo,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Abril,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Mayo,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Junio,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Julio,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Agosto,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Septiembre,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Octubre,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Noviembre,0,0,0,0,0,0,0
San Juanito de Escobedo,2020,Diciembre,0,0,0,0,0,0,0
San Julián,2021,Enero,0,0,0,0,0,0,0
San Julián,2021,Febrero,0,0,0,0,0,0,0
San Julián,2021,Marzo,0,0,0,0,0,0,0
San Julián,2021,Abril,0,0,0,0,0,0,0
San Julián,2021,Mayo,0,0,0,0,0,0,0
San Julián,2021,Junio,0,0,0,0,0,0,0
San Julián,2021,Julio,0,0,0,0,0,0,0
San Julián,2021,Agosto,0,0,0,0,0,0,0
San Julián,2019,Enero,1,1,1,0,0,0,0
San Julián,2019,Febrero,0,0,0,0,0,0,0
San Julián,2019,Marzo,0,0,0,0,0,0,0
San Julián,2019,Abril,0,0,0,0,0,0,0
San Julián,2019,Mayo,0,0,0,0,0,0,0
San Julián,2019,Junio,0,0,0,0,0,0,0
San Julián,2019,Julio,0,0,0,0,0,0,0
San Julián,2019,Agosto,0,0,0,0,0,0,0
San Julián,2019,Septiembre,0,0,0,0,0,0,0
San Julián,2019,Octubre,0,0,0,0,0,0,0
San Julián,2019,Noviembre,0,0,0,0,0,0,0
San Julián,2019,Diciembre,0,0,0,0,0,0,0
San Julián,2020,Enero,0,0,0,0,0,0,0
San Julián,2020,Febrero,0,0,0,0,0,0,0
San Julián,2020,Marzo,0,0,0,0,0,0,0
San Julián,2020,Abril,0,0,0,0,0,0,0
San Julián,2020,Mayo,0,0,0,0,0,0,0
San Julián,2020,Junio,1,0,0,0,0,0,0
San Julián,2020,Julio,0,0,0,0,0,0,0
San Julián,2020,Agosto,0,0,0,0,0,0,0
San Julián,2020,Septiembre,1,0,0,0,0,0,0
San Julián,2020,Octubre,0,0,0,0,0,0,0
San Julián,2020,Noviembre,0,0,0,0,0,0,0
San Julián,2020,Diciembre,0,0,0,0,0,0,0
San Marcos,2021,Enero,0,0,0,0,0,0,0
San Marcos,2021,Febrero,0,0,0,0,0,0,0
San Marcos,2021,Marzo,0,0,0,0,0,0,0
San Marcos,2021,Abril,0,0,0,0,0,0,0
San Marcos,2021,Mayo,0,0,0,0,0,0,0
San Marcos,2021,Junio,0,0,0,0,0,0,0
San Marcos,2021,Julio,0,0,0,0,0,0,0
San Marcos,2021,Agosto,0,0,0,0,0,0,0
San Marcos,2019,Enero,0,0,0,0,0,0,0
San Marcos,2019,Febrero,0,0,0,0,0,0,0
San Marcos,2019,Marzo,0,0,0,0,0,0,0
San Marcos,2019,Abril,0,0,0,0,0,0,0
San Marcos,2019,Mayo,0,0,0,0,0,0,0
San Marcos,2019,Junio,0,0,0,0,0,0,0
San Marcos,2019,Julio,0,0,0,0,0,0,0
San Marcos,2019,Agosto,0,0,0,0,0,0,0
San Marcos,2019,Septiembre,0,0,0,0,0,0,0
San Marcos,2019,Octubre,0,0,0,0,0,0,0
San Marcos,2019,Noviembre,0,0,0,0,0,0,0
San Marcos,2019,Diciembre,0,0,0,0,0,0,0
San Marcos,2020,Enero,0,0,0,0,0,0,0
San Marcos,2020,Febrero,0,0,0,0,0,0,0
San Marcos,2020,Marzo,0,0,0,0,0,0,0
San Marcos,2020,Abril,0,0,0,0,0,0,0
San Marcos,2020,Mayo,0,0,0,0,0,0,0
San Marcos,2020,Junio,0,0,0,0,0,0,0
San Marcos,2020,Julio,0,0,0,0,0,0,0
San Marcos,2020,Agosto,0,0,0,0,0,0,0
San Marcos,2020,Septiembre,0,0,0,0,0,0,0
San Marcos,2020,Octubre,0,0,0,0,0,0,0
San Marcos,2020,Noviembre,0,0,0,0,0,0,0
San Marcos,2020,Diciembre,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Enero,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Febrero,1,1,1,0,0,0,0
San Martín de Bolaños,2021,Marzo,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Abril,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Mayo,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Junio,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Julio,0,0,0,0,0,0,0
San Martín de Bolaños,2021,Agosto,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Enero,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Febrero,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Marzo,1,1,1,0,0,0,0
San Martín de Bolaños,2019,Abril,1,1,1,0,0,0,0
San Martín de Bolaños,2019,Mayo,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Junio,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Julio,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Agosto,1,1,1,0,0,0,0
San Martín de Bolaños,2019,Septiembre,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Octubre,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Noviembre,0,0,0,0,0,0,0
San Martín de Bolaños,2019,Diciembre,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Enero,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Febrero,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Marzo,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Abril,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Mayo,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Junio,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Julio,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Agosto,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Septiembre,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Octubre,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Noviembre,0,0,0,0,0,0,0
San Martín de Bolaños,2020,Diciembre,1,0,0,0,0,0,0
San Martín Hidalgo,2021,Enero,1,1,1,0,0,0,0
San Martín Hidalgo,2021,Febrero,7,7,7,0,0,0,0
San Martín Hidalgo,2021,Marzo,10,7,7,0,0,0,0
San Martín Hidalgo,2021,Abril,3,0,0,0,0,0,0
San Martín Hidalgo,2021,Mayo,7,3,3,0,0,0,0
San Martín Hidalgo,2021,Junio,10,3,3,0,0,0,0
San Martín Hidalgo,2021,Julio,5,2,2,0,0,0,0
San Martín Hidalgo,2021,Agosto,3,2,2,0,0,0,0
San Martín Hidalgo,2019,Enero,0,0,0,0,0,0,0
San Martín Hidalgo,2019,Febrero,2,1,1,0,0,0,0
San Martín Hidalgo,2019,Marzo,2,1,1,0,0,0,0
San Martín Hidalgo,2019,Abril,1,1,1,0,0,0,0
San Martín Hidalgo,2019,Mayo,1,1,1,0,0,0,0
San Martín Hidalgo,2019,Junio,5,2,2,0,0,0,0
San Martín Hidalgo,2019,Julio,2,1,1,0,0,0,0
San Martín Hidalgo,2019,Agosto,3,1,1,0,0,0,0
San Martín Hidalgo,2019,Septiembre,3,1,1,0,0,0,0
San Martín Hidalgo,2019,Octubre,1,1,1,0,0,0,0
San Martín Hidalgo,2019,Noviembre,5,2,2,0,0,0,0
San Martín Hidalgo,2019,Diciembre,3,1,1,0,0,0,0
San Martín Hidalgo,2020,Enero,9,0,0,0,0,0,0
San Martín Hidalgo,2020,Febrero,12,0,0,0,0,0,0
San Martín Hidalgo,2020,Marzo,6,0,0,0,0,0,0
San Martín Hidalgo,2020,Abril,9,0,0,0,0,0,0
San Martín Hidalgo,2020,Mayo,13,0,0,0,0,0,0
San Martín Hidalgo,2020,Junio,7,0,0,0,0,0,0
San Martín Hidalgo,2020,Julio,10,0,0,0,0,0,0
San Martín Hidalgo,2020,Agosto,12,0,0,0,0,0,0
San Martín Hidalgo,2020,Septiembre,6,0,0,0,0,0,0
San Martín Hidalgo,2020,Octubre,9,0,0,0,0,0,0
San Martín Hidalgo,2020,Noviembre,3,0,0,0,0,0,0
San Martín Hidalgo,2020,Diciembre,2,0,0,0,0,0,0
San Miguel el Alto,2021,Enero,0,0,0,0,0,0,0
San Miguel el Alto,2021,Febrero,3,1,1,0,0,0,0
San Miguel el Alto,2021,Marzo,0,0,0,0,0,0,0
San Miguel el Alto,2021,Abril,2,2,2,0,0,0,0
San Miguel el Alto,2021,Mayo,1,0,0,0,0,0,0
San Miguel el Alto,2021,Junio,1,1,1,0,0,0,0
San Miguel el Alto,2021,Julio,3,2,2,0,0,0,0
San Miguel el Alto,2021,Agosto,1,1,1,0,0,0,0
San Miguel el Alto,2019,Enero,3,1,1,0,0,0,0
San Miguel el Alto,2019,Febrero,3,1,1,0,0,0,0
San Miguel el Alto,2019,Marzo,0,0,0,0,0,0,0
San Miguel el Alto,2019,Abril,1,1,1,0,0,0,0
San Miguel el Alto,2019,Mayo,0,0,0,0,0,0,0
San Miguel el Alto,2019,Junio,1,1,1,0,0,0,0
San Miguel el Alto,2019,Julio,0,0,0,0,0,0,0
San Miguel el Alto,2019,Agosto,2,2,2,0,0,0,0
San Miguel el Alto,2019,Septiembre,1,1,1,0,0,0,0
San Miguel el Alto,2019,Octubre,2,2,2,0,0,0,0
San Miguel el Alto,2019,Noviembre,1,1,1,0,0,0,0
San Miguel el Alto,2019,Diciembre,1,1,1,0,0,0,0
San Miguel el Alto,2020,Enero,3,0,0,0,0,0,0
San Miguel el Alto,2020,Febrero,0,0,0,0,0,0,0
San Miguel el Alto,2020,Marzo,0,0,0,0,0,0,0
San Miguel el Alto,2020,Abril,0,0,0,0,0,0,0
San Miguel el Alto,2020,Mayo,2,0,0,0,0,0,0
San Miguel el Alto,2020,Junio,3,0,0,0,0,0,0
San Miguel el Alto,2020,Julio,3,0,0,0,0,0,0
San Miguel el Alto,2020,Agosto,0,0,0,0,0,0,0
San Miguel el Alto,2020,Septiembre,2,0,0,0,0,0,0
San Miguel el Alto,2020,Octubre,2,0,0,0,0,0,0
San Miguel el Alto,2020,Noviembre,2,0,0,0,0,0,0
San Miguel el Alto,2020,Diciembre,0,0,0,0,0,0,0
San Pedro Tlaquepaque,2021,Enero,211,190,190,0,5,5,0
San Pedro Tlaquepaque,2021,Febrero,313,156,156,0,7,7,0
San Pedro Tlaquepaque,2021,Marzo,364,205,205,0,7,7,0
San Pedro Tlaquepaque,2021,Abril,382,309,309,0,2,2,0
San Pedro Tlaquepaque,2021,Mayo,360,305,305,0,5,5,0
San Pedro Tlaquepaque,2021,Junio,328,180,180,0,6,6,0
San Pedro Tlaquepaque,2021,Julio,335,251,251,0,1,1,0
San Pedro Tlaquepaque,2021,Agosto,350,280,280,0,4,4,0
San Pedro Tlaquepaque,2019,Enero,189,95,95,0,0,0,0
San Pedro Tlaquepaque,2019,Febrero,186,106,106,0,0,0,0
San Pedro Tlaquepaque,2019,Marzo,205,115,115,0,0,0,0
San Pedro Tlaquepaque,2019,Abril,228,158,158,0,0,0,0
San Pedro Tlaquepaque,2019,Mayo,342,183,183,0,0,0,0
San Pedro Tlaquepaque,2019,Junio,325,258,258,0,0,0,0
San Pedro Tlaquepaque,2019,Julio,199,120,120,0,0,0,0
San Pedro Tlaquepaque,2019,Agosto,245,137,137,0,0,0,0
San Pedro Tlaquepaque,2019,Septiembre,198,121,121,0,0,0,0
San Pedro Tlaquepaque,2019,Octubre,210,131,131,0,0,0,0
San Pedro Tlaquepaque,2019,Noviembre,178,105,105,0,0,0,0
San Pedro Tlaquepaque,2019,Diciembre,196,133,133,0,2,2,0
San Pedro Tlaquepaque,2020,Enero,221,150,150,0,0,0,0
San Pedro Tlaquepaque,2020,Febrero,272,184,184,0,2,2,0
San Pedro Tlaquepaque,2020,Marzo,301,200,200,0,1,1,0
San Pedro Tlaquepaque,2020,Abril,233,155,155,0,2,2,0
San Pedro Tlaquepaque,2020,Mayo,266,158,158,0,1,1,0
San Pedro Tlaquepaque,2020,Junio,318,161,161,0,1,1,0
San Pedro Tlaquepaque,2020,Julio,381,150,150,0,1,1,0
San Pedro Tlaquepaque,2020,Agosto,254,150,150,0,3,3,0
San Pedro Tlaquepaque,2020,Septiembre,220,118,118,0,0,0,0
San Pedro Tlaquepaque,2020,Octubre,202,111,111,0,1,1,0
San Pedro Tlaquepaque,2020,Noviembre,171,92,92,0,2,2,0
San Pedro Tlaquepaque,2020,Diciembre,199,118,118,0,0,0,0
San Sebastián del Oeste,2021,Enero,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Febrero,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Marzo,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Abril,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Mayo,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Junio,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Julio,0,0,0,0,0,0,0
San Sebastián del Oeste,2021,Agosto,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Enero,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Febrero,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Marzo,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Abril,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Mayo,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Junio,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Julio,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Agosto,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Septiembre,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Octubre,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Noviembre,0,0,0,0,0,0,0
San Sebastián del Oeste,2019,Diciembre,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Enero,2,0,0,0,0,0,0
San Sebastián del Oeste,2020,Febrero,1,0,0,0,0,0,0
San Sebastián del Oeste,2020,Marzo,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Abril,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Mayo,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Junio,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Julio,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Agosto,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Septiembre,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Octubre,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Noviembre,0,0,0,0,0,0,0
San Sebastián del Oeste,2020,Diciembre,1,0,0,0,0,0,0
Santa María de los Ángeles,2021,Enero,0,0,0,0,0,0,0
Santa María de los Ángeles,2021,Febrero,0,0,0,0,0,0,0
Santa María de los Ángeles,2021,Marzo,0,0,0,0,0,0,0
Santa María de los Ángeles,2021,Abril,1,1,1,0,0,0,0
Santa María de los Ángeles,2021,Mayo,1,1,1,0,0,0,0
Santa María de los Ángeles,2021,Junio,1,1,1,0,0,0,0
Santa María de los Ángeles,2021,Julio,0,0,0,0,0,0,0
Santa María de los Ángeles,2021,Agosto,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Enero,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Febrero,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Marzo,1,1,1,0,0,0,0
Santa María de los Ángeles,2019,Abril,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Mayo,1,1,1,0,0,0,0
Santa María de los Ángeles,2019,Junio,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Julio,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Agosto,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Septiembre,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Octubre,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Noviembre,0,0,0,0,0,0,0
Santa María de los Ángeles,2019,Diciembre,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Enero,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Febrero,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Marzo,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Abril,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Mayo,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Junio,1,0,0,0,0,0,0
Santa María de los Ángeles,2020,Julio,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Agosto,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Septiembre,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Octubre,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Noviembre,0,0,0,0,0,0,0
Santa María de los Ángeles,2020,Diciembre,0,0,0,0,0,0,0
Santa María del Oro,2021,Enero,0,0,0,0,0,0,0
Santa María del Oro,2021,Febrero,0,0,0,0,0,0,0
Santa María del Oro,2021,Marzo,0,0,0,0,0,0,0
Santa María del Oro,2021,Abril,0,0,0,0,0,0,0
Santa María del Oro,2021,Mayo,0,0,0,0,0,0,0
Santa María del Oro,2021,Junio,0,0,0,0,0,0,0
Santa María del Oro,2021,Julio,0,0,0,0,0,0,0
Santa María del Oro,2021,Agosto,0,0,0,0,0,0,0
Santa María del Oro,2019,Enero,0,0,0,0,0,0,0
Santa María del Oro,2019,Febrero,0,0,0,0,0,0,0
Santa María del Oro,2019,Marzo,0,0,0,0,0,0,0
Santa María del Oro,2019,Abril,0,0,0,0,0,0,0
Santa María del Oro,2019,Mayo,0,0,0,0,0,0,0
Santa María del Oro,2019,Junio,0,0,0,0,0,0,0
Santa María del Oro,2019,Julio,0,0,0,0,0,0,0
Santa María del Oro,2019,Agosto,0,0,0,0,0,0,0
Santa María del Oro,2019,Septiembre,0,0,0,0,0,0,0
Santa María del Oro,2019,Octubre,0,0,0,0,0,0,0
Santa María del Oro,2019,Noviembre,0,0,0,0,0,0,0
Santa María del Oro,2019,Diciembre,0,0,0,0,0,0,0
Santa María del Oro,2020,Enero,0,0,0,0,0,0,0
Santa María del Oro,2020,Febrero,0,0,0,0,0,0,0
Santa María del Oro,2020,Marzo,0,0,0,0,0,0,0
Santa María del Oro,2020,Abril,0,0,0,0,0,0,0
Santa María del Oro,2020,Mayo,0,0,0,0,0,0,0
Santa María del Oro,2020,Junio,0,0,0,0,0,0,0
Santa María del Oro,2020,Julio,0,0,0,0,0,0,0
Santa María del Oro,2020,Agosto,0,0,0,0,0,0,0
Santa María del Oro,2020,Septiembre,0,0,0,0,0,0,0
Santa María del Oro,2020,Octubre,0,0,0,0,0,0,0
Santa María del Oro,2020,Noviembre,0,0,0,0,0,0,0
Santa María del Oro,2020,Diciembre,0,0,0,0,0,0,0
Sayula,2021,Enero,0,0,0,0,0,0,0
Sayula,2021,Febrero,2,3,3,0,0,0,0
Sayula,2021,Marzo,2,2,2,0,0,0,0
Sayula,2021,Abril,6,0,0,0,0,0,0
Sayula,2021,Mayo,6,2,2,0,0,0,0
Sayula,2021,Junio,5,2,2,0,0,0,0
Sayula,2021,Julio,3,1,1,0,0,0,0
Sayula,2021,Agosto,2,1,1,0,0,0,0
Sayula,2019,Enero,1,1,1,0,0,0,0
Sayula,2019,Febrero,0,0,0,0,0,0,0
Sayula,2019,Marzo,0,0,0,0,0,0,0
Sayula,2019,Abril,0,0,0,0,0,0,0
Sayula,2019,Mayo,0,0,0,0,0,0,0
Sayula,2019,Junio,0,0,0,0,0,0,0
Sayula,2019,Julio,0,0,0,0,0,0,0
Sayula,2019,Agosto,0,0,0,0,0,0,0
Sayula,2019,Septiembre,0,0,0,0,0,0,0
Sayula,2019,Octubre,0,0,0,0,0,0,0
Sayula,2019,Noviembre,0,0,0,0,0,0,0
Sayula,2019,Diciembre,0,0,0,0,0,0,0
Sayula,2020,Enero,0,0,0,0,0,0,0
Sayula,2020,Febrero,0,0,0,0,0,0,0
Sayula,2020,Marzo,0,0,0,0,0,0,0
Sayula,2020,Abril,0,0,0,0,0,0,0
Sayula,2020,Mayo,0,0,0,0,0,0,0
Sayula,2020,Junio,0,0,0,0,0,0,0
Sayula,2020,Julio,0,0,0,0,0,0,0
Sayula,2020,Agosto,0,0,0,0,0,0,0
Sayula,2020,Septiembre,0,0,0,0,0,0,0
Sayula,2020,Octubre,0,0,0,0,0,0,0
Sayula,2020,Noviembre,0,0,0,0,0,0,0
Sayula,2020,Diciembre,0,0,0,0,0,0,0
Sin dato,2021,Enero,10,109,109,0,0,0,0
Sin dato,2021,Febrero,3,127,127,0,4,4,0
Sin dato,2021,Marzo,88,132,132,0,4,4,0
Sin dato,2021,Abril,2,169,169,0,0,0,0
Sin dato,2021,Mayo,29,147,147,0,0,0,0
Sin dato,2021,Junio,5,124,124,0,1,1,0
Sin dato,2021,Julio,72,116,116,0,1,1,0
Sin dato,2021,Agosto,41,98,98,0,0,0,0
Sin dato,2019,Enero,0,0,0,0,0,0,0
Sin dato,2019,Febrero,0,0,0,0,0,0,0
Sin dato,2019,Marzo,5,4,4,0,0,0,0
Sin dato,2019,Abril,3,2,2,0,0,0,0
Sin dato,2019,Mayo,10,2,2,0,0,0,0
Sin dato,2019,Junio,1,0,0,0,0,0,0
Sin dato,2019,Julio,9,3,3,0,0,0,0
Sin dato,2019,Agosto,25,21,21,0,0,0,0
Sin dato,2019,Septiembre,17,15,15,0,0,0,0
Sin dato,2019,Octubre,10,8,8,0,0,0,0
Sin dato,2019,Noviembre,12,12,12,0,0,0,0
Sin dato,2019,Diciembre,6,5,5,0,0,0,0
Sin dato,2020,Enero,0,0,0,0,0,0,0
Sin dato,2020,Febrero,0,0,0,0,0,0,0
Sin dato,2020,Marzo,0,0,0,0,0,0,0
Sin dato,2020,Abril,0,0,0,0,0,0,0
Sin dato,2020,Mayo,0,0,0,0,0,0,0
Sin dato,2020,Junio,0,0,0,0,0,0,0
Sin dato,2020,Julio,0,0,0,0,0,0,0
Sin dato,2020,Agosto,0,0,0,0,0,0,0
Sin dato,2020,Septiembre,1,0,0,0,1,1,0
Sin dato,2020,Octubre,0,0,0,0,0,0,0
Sin dato,2020,Noviembre,0,0,0,0,0,0,0
Sin dato,2020,Diciembre,0,0,0,0,0,0,0
Tala,2021,Enero,0,2,2,0,0,0,0
Tala,2021,Febrero,4,0,0,0,0,0,0
Tala,2021,Marzo,1,0,0,0,0,0,0
Tala,2021,Abril,5,0,0,0,0,0,0
Tala,2021,Mayo,0,0,0,0,0,0,0
Tala,2021,Junio,8,1,1,0,0,0,0
